event_id,ticker,zone_id,structural_zone_key,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,local_bar_index,global_bar_index,touch_count_before_event,meaningful_touch_count_before_event,is_first_meaningful_test,bars_since_last_touch,days_since_last_touch,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,false_breakout_flag,failed_follow_through_flag,breakout_confirmed_flag,hold_outside_flag,target_hit_flag,retest_success_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,failure_subtype,bars_to_failure,reentry_depth_pct,post_breakout_best_close_pct,move_over_atr,move_over_zone_width,hold_outside_bars,breakout_quality_score,outcome_window_end
AMD::20250710::resistance::1::breakout_up::2025-07-11T00:00:00,AMD,AMD::20250710::resistance::1,AMD::resistance::139.4150::1.3950::avwap_D::D,2025-07-11,breakout_up,up,146.4199981689453,140.11457978152242,0.04500187201970551,46,1,46,1,1,False,1.0,1.0,cost,resistance,D,0.009999999999999915,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.2464144398460115,0.030870129278690293,0.17989343441664624,0,,2.0,none,,0.0,0.2259936945205398,,24.64144398460136,21.0,5.664144398460115,2025-08-08
AMD::20250710::resistance::2::probe::2025-07-11T00:00:00,AMD,AMD::20250710::resistance::2,AMD::resistance::143.3250::3.4775::vp_D::D,2025-07-11,probe,up,146.4199981689453,145.0617646741867,0.009363139196667414,46,1,46,1,1,False,1.0,1.0,inventory,resistance,D,0.02425550537065767,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250710::resistance::2::breakout_up::2025-07-14T00:00:00,AMD,AMD::20250710::resistance::2,AMD::resistance::143.3250::3.4775::vp_D::D,2025-07-14,breakout_up,up,146.24000549316406,145.0617646741867,0.008122338933513858,47,2,47,2,1,False,1.0,3.0,inventory,resistance,D,0.02425550537065767,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.24794853080425314,-0.02119796723388027,0.17806340473195648,0,,1.0,none,,0.0,0.22750265155882443,,10.222360945082638,21.0,5.679485308042532,2025-08-11
AMD::20250710::resistance::1::probe::2025-07-16T00:00:00,AMD,AMD::20250710::resistance::1,AMD::resistance::139.4150::1.3950::avwap_D::D,2025-07-16,probe,up,160.0800018310547,140.11457978152242,0.14249353693715464,49,4,49,4,1,False,1.0,1.0,cost,resistance,D,0.009999999999999915,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250731::support::3::test::2025-07-31T00:00:00,AMD,AMD::20250731::support::3,"AMD::support::178.7500::4.8375::avwap_D,vp_D::D",2025-07-31,test,down,176.30999755859375,176.33186813672384,-0.00012403077425081907,60,0,60,0,0,True,,,composite,support,D,0.02706634342010026,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250731::support::3::probe::2025-08-01T00:00:00,AMD,AMD::20250731::support::3,"AMD::support::178.7500::4.8375::avwap_D,vp_D::D",2025-08-01,probe,down,171.6999969482422,176.33186813672384,-0.026267918768320443,61,1,61,1,1,False,1.0,1.0,composite,support,D,0.02706634342010026,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250731::support::3::breakout_down::2025-08-06T00:00:00,AMD,AMD::20250731::support::3,"AMD::support::178.7500::4.8375::avwap_D,vp_D::D",2025-08-06,breakout_down,down,163.1199951171875,176.33186813672384,-0.0749261784562513,64,4,64,4,1,False,1.0,1.0,composite,support,D,0.02706634342010026,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-07-31T00:00:00"", ""zone_valid_to"": ""2025-08-06T23:59:59.999999""}",failure,0,1,0,1,0,1,1,1,1,0.03984796588137657,0.14424962900711602,0.008153518090159316,1,5.0,18.0,fast_false_breakout,5.0,1.6717456974616687,0.008153518090159316,,1.4722330705293682,5.0,-8.975485920879585,2025-09-04
AMD::20250807::resistance::1::probe::2025-08-07T00:00:00,AMD,AMD::20250807::resistance::1,AMD::resistance::170.7400::1.7075::avwap_D::D,2025-08-07,probe,up,172.39999389648438,171.5959025733963,0.00468595876142288,65,0,65,0,0,True,,,cost,resistance,D,0.0099999999999999,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250807::resistance::1::breakout_up::2025-08-08T00:00:00,AMD,AMD::20250807::resistance::1,AMD::resistance::170.7400::1.7075::avwap_D::D,2025-08-08,breakout_up,up,172.75999450683594,171.5959025733963,0.006783914510672663,66,1,66,1,1,False,1.0,1.0,cost,resistance,D,0.0099999999999999,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.08040055470769782,0.13625835861670718,-0.1235817985852145,1,7.0,1.0,none,,11.980579018122828,0.06749249845367412,,8.040055470769863,7.0,-91.04062659790564,2025-09-08
AMD::20250807::resistance::1::retest_up::2025-08-11T00:00:00,AMD,AMD::20250807::resistance::1,AMD::resistance::170.7400::1.7075::avwap_D::D,2025-08-11,retest_up,up,172.27999877929688,171.5959025733963,0.003986669819274772,67,2,67,2,2,False,,,cost,resistance,D,0.0099999999999999,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250807::resistance::1::probe::2025-08-13T00:00:00,AMD,AMD::20250807::resistance::1,AMD::resistance::170.7400::1.7075::avwap_D::D,2025-08-13,probe,up,184.4199981689453,171.5959025733963,0.07473427630396823,69,4,69,4,1,False,1.0,1.0,cost,resistance,D,0.0099999999999999,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250807::resistance::2::probe::2025-08-13T00:00:00,AMD,AMD::20250807::resistance::2,"AMD::resistance::176.5500::8.5500::vp_D,vp_W::D,W",2025-08-13,probe,up,184.4199981689453,180.82340399662652,0.01989009217184014,69,4,69,0,0,True,,,composite,resistance,"D,W",0.048432591550999,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-07T00:00:00"", ""zone_valid_to"": ""2025-08-13T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250814::support::3::probe::2025-08-19T00:00:00,AMD,AMD::20250814::support::3,"AMD::support::175.2700::11.5075::avwap_D,vp_D,vp_W::D,W",2025-08-19,probe,down,166.5500030517578,169.5173926393191,-0.017504927024656277,73,3,73,0,0,True,,,composite,support,"D,W",0.06564965128396565,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250814::support::3::breakout_down::2025-08-20T00:00:00,AMD,AMD::20250814::support::3,"AMD::support::175.2700::11.5075::avwap_D,vp_D,vp_W::D,W",2025-08-20,breakout_down,down,165.1999969482422,169.5173926393191,-0.025468747624398644,74,4,74,1,1,False,1.0,1.0,composite,support,"D,W",0.06564965128396565,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.09673121079140007,0.03504847852228416,0.04406779003499454,0,,8.0,none,,0.0,0.08510894563151114,,1.4734459193544234,21.0,4.967312107914001,2025-09-18
AMD::20250821::resistance::1::probe::2025-08-22T00:00:00,AMD,AMD::20250821::resistance::1,AMD::resistance::166.0750::1.6600::avwap_D::D,2025-08-22,probe,up,167.75999450683594,166.90575354453284,0.005118103745148433,76,1,76,0,0,True,,,cost,resistance,D,0.010000000000000127,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250821::resistance::1::test::2025-08-26T00:00:00,AMD,AMD::20250821::resistance::1,AMD::resistance::166.0750::1.6600::avwap_D::D,2025-08-26,test,up,166.6199951171875,166.90575354453284,-0.0017120945280601019,78,3,78,1,1,False,2.0,4.0,cost,resistance,D,0.010000000000000127,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250828::support::4::test::2025-08-29T00:00:00,AMD,AMD::20250828::support::4,"AMD::support::165.1100::6.2875::avwap_D,vp_D,vp_W::D,W",2025-08-29,test,down,162.6300048828125,161.9652711836497,0.00410417427331739,81,1,81,0,0,True,,,composite,support,"D,W",0.03807778727001808,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250828::support::4::probe::2025-09-04T00:00:00,AMD,AMD::20250828::support::4,"AMD::support::165.1100::6.2875::avwap_D,vp_D,vp_W::D,W",2025-09-04,probe,down,161.7899932861328,161.9652711836497,-0.001082194326203013,84,4,84,3,1,False,1.0,1.0,composite,support,"D,W",0.03807778727001808,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250905::support::4::probe::2025-09-05T00:00:00,AMD,AMD::20250905::support::4,AMD::support::158.0600::1.5800::avwap_D::D,2025-09-05,probe,down,151.13999938964844,157.2676167342277,-0.0389629948734744,85,0,85,0,0,True,,,cost,support,D,0.00999999999999994,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250905::support::4::breakout_down::2025-09-08T00:00:00,AMD,AMD::20250905::support::4,AMD::support::158.0600::1.5800::avwap_D::D,2025-09-08,breakout_down,down,151.41000366210938,157.2676167342277,-0.037246148913271236,86,1,86,1,1,False,1.0,3.0,cost,support,D,0.00999999999999994,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,1,0.010303134012697618,0.49732515177662445,-0.3454197330875964,1,2.0,,fast_false_breakout,2.0,29.383148921137312,-0.028135489094516207,,1.030313401269768,2.0,-231.9621600289715,2025-10-06
AMD::20250905::support::4::failed_breakout_down::2025-09-10T00:00:00,AMD,AMD::20250905::support::4,AMD::support::158.0600::1.5800::avwap_D::D,2025-09-10,failed_breakout_down,down,159.5399932861328,157.2676167342277,0.014449106555390218,88,3,88,2,2,False,,,cost,support,D,0.00999999999999994,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""failed_breakout_down"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250905::support::4::probe::2025-09-11T00:00:00,AMD,AMD::20250905::support::4,AMD::support::158.0600::1.5800::avwap_D::D,2025-09-11,probe,down,155.6699981689453,157.2676167342277,-0.010158598435317098,89,4,89,3,1,False,2.0,2.0,cost,support,D,0.00999999999999994,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250912::support::4::test::2025-09-18T00:00:00,AMD,AMD::20250912::support::4,AMD::support::151.4850::3.0250::vp_D::D,2025-09-18,test,down,157.9199981689453,149.97174918174744,0.05299830821847363,94,4,94,0,0,True,,,inventory,support,D,0.019962564992006538,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250912::support::5::test::2025-09-18T00:00:00,AMD,AMD::20250912::support::5,"AMD::support::155.6050::2.3700::avwap_D,vp_D::D",2025-09-18,test,down,157.9199981689453,154.4185911307503,0.02267477647966813,94,4,94,0,0,True,,,composite,support,D,0.015236305129554316,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-12T00:00:00"", ""zone_valid_to"": ""2025-09-18T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250919::support::5::test::2025-09-25T00:00:00,AMD,AMD::20250919::support::5,"AMD::support::156.7150::3.8475::avwap_D,vp_D::D",2025-09-25,test,down,161.27000427246094,154.79060401678086,0.04185913154636727,99,4,99,0,0,True,,,composite,support,D,0.024557460464841564,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-19T00:00:00"", ""zone_valid_to"": ""2025-09-25T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20250926::resistance::1::probe::2025-10-02T00:00:00,AMD,AMD::20250926::resistance::1,AMD::resistance::164.7700::2.8025::avwap_D::D,2025-10-02,probe,up,169.72999572753906,166.169873004914,0.02142459796259089,104,4,104,0,0,True,,,cost,resistance,D,0.01701521700255262,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-26T00:00:00"", ""zone_valid_to"": ""2025-10-02T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251003::resistance::1::probe::2025-10-06T00:00:00,AMD,AMD::20251003::resistance::1,AMD::resistance::174.5300::3.6100::vp_W::W,2025-10-06,probe,up,203.7100067138672,176.33514490763346,0.15524336807942068,106,1,106,0,0,True,,,inventory,resistance,W,0.020683442232411434,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251003::resistance::1::breakout_up::2025-10-07T00:00:00,AMD,AMD::20251003::resistance::1,AMD::resistance::174.5300::3.6100::vp_W::W,2025-10-07,breakout_up,up,211.50999450683594,176.33514490763346,0.19947724894902544,107,2,107,1,1,False,1.0,1.0,inventory,resistance,W,0.020683442232411434,1,"{""source_reason"": ""vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.2627298638771119,0.0038295947219060193,0.18221365205357365,0,,1.0,none,,0.0,0.24972811421316812,,12.702424525130933,21.0,5.8272986387711185,2025-11-04
AMD::20251010::support::3::probe::2025-10-10T00:00:00,AMD,AMD::20251010::support::3,"AMD::support::232.1850::6.8750::avwap_D,vp_D::D",2025-10-10,probe,down,214.89999389648438,228.74753963904445,-0.06053637020276158,110,0,110,0,0,True,,,composite,support,D,0.02960888964990139,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251010::support::3::breakout_down::2025-10-13T00:00:00,AMD,AMD::20251010::support::3,"AMD::support::232.1850::6.8750::avwap_D,vp_D::D",2025-10-13,breakout_down,down,216.4199981689453,228.74753963904445,-0.05389147131178574,111,1,111,1,1,False,1.0,3.0,composite,support,D,0.02960888964990139,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,0,0.0024027551837192203,0.23408182622648988,-0.1273449671553893,1,2.0,,fast_false_breakout,2.0,5.17582639654187,-0.007716468824852551,,0.08114979021941211,2.0,-39.182583620497766,2025-11-10
AMD::20251010::support::3::failed_breakout_down::2025-10-15T00:00:00,AMD,AMD::20251010::support::3,"AMD::support::232.1850::6.8750::avwap_D,vp_D::D",2025-10-15,failed_breakout_down,down,238.60000610351562,228.74753963904445,0.043071354909513006,113,3,113,2,2,False,,,composite,support,D,0.02960888964990139,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""failed_breakout_down"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251010::support::3::test::2025-10-15T00:00:00,AMD,AMD::20251010::support::3,"AMD::support::232.1850::6.8750::avwap_D,vp_D::D",2025-10-15,test,down,238.60000610351562,228.74753963904445,0.043071354909513006,113,3,113,3,1,False,1.0,1.0,composite,support,D,0.02960888964990139,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251017::resistance::1::probe::2025-10-20T00:00:00,AMD,AMD::20251017::resistance::1,AMD::resistance::234.9000::7.7500::vp_D::D,2025-10-20,probe,up,240.55999755859375,238.7736480474472,0.007481351169839188,116,1,116,0,0,True,,,inventory,resistance,D,0.03299402390790059,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251017::resistance::1::test::2025-10-21T00:00:00,AMD,AMD::20251017::resistance::1,AMD::resistance::234.9000::7.7500::vp_D::D,2025-10-21,test,up,238.02999877929688,238.7736480474472,-0.0031144528478392356,117,2,117,1,1,False,1.0,1.0,inventory,resistance,D,0.03299402390790059,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251017::support::4::test::2025-10-22T00:00:00,AMD,AMD::20251017::support::4,AMD::support::227.2950::2.2725::avwap_D::D,2025-10-22,test,down,230.22999572753906,226.15912529089064,0.01800002733213785,118,3,118,0,0,True,,,cost,support,D,0.009999999999999886,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251024::resistance::1::probe::2025-10-24T00:00:00,AMD,AMD::20251024::resistance::1,AMD::resistance::235.6050::2.3550::avwap_D::D,2025-10-24,probe,up,252.9199981689453,236.78285596895887,0.06815164946782273,120,0,120,0,0,True,,,cost,resistance,D,0.010000000000000083,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
AMD::20251024::resistance::1::breakout_up::2025-10-27T00:00:00,AMD,AMD::20251024::resistance::1,AMD::resistance::235.6050::2.3550::avwap_D::D,2025-10-27,breakout_up,up,259.6700134277344,236.78285596895887,0.09665884535904029,121,1,121,1,1,False,1.0,3.0,cost,resistance,D,0.010000000000000083,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",success,1,0,0,0,0,1,1,0,1,0.028536114150097776,0.24904690600993057,-0.17183351202927488,1,9.0,,none,,14.007716622844596,0.017945750004083976,,2.8536114150097536,9.0,-108.7763718412558,2025-11-24
AMD::20251024::resistance::1::probe::2025-10-30T00:00:00,AMD,AMD::20251024::resistance::1,AMD::resistance::235.6050::2.3550::avwap_D::D,2025-10-30,probe,up,254.83999633789062,236.78285596895887,0.0762603369025119,124,4,124,4,1,False,1.0,1.0,cost,resistance,D,0.010000000000000083,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
