zone_id,structural_zone_key,ticker,valid_from,valid_to,zone_class,side,lower,upper,center,timeframe,source_reason,confluence_count,metadata
AAPL::20250724::support::1,"AAPL::support::202.3900::8.8000::avwap_D,vp_W::D,W",AAPL,2025-07-24,2025-07-30 23:59:59.999999,composite,support,197.99044893900555,206.79050533282026,202.3904771359129,"D,W","avwap_D,vp_W",2,"{'institutional_score': 54.43560855670471, 'structural_score': 49.03560855670471, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250724::support::2,"AAPL::support::211.4550::6.7100::avwap_D,vp_D,vp_W::D,W",AAPL,2025-07-24,2025-07-30 23:59:59.999999,composite,support,208.10216744422914,214.81259314537047,211.4573802947998,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 148.28189056098483, 'structural_score': 142.19617627527055, 'touch_count': 7, 'reaction_score': 3.042857142857143, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250731::resistance::1,"AAPL::resistance::212.0700::7.0775::avwap_D,vp_D,vp_W::D,W",AAPL,2025-07-31,2025-08-06 23:59:59.999999,composite,resistance,208.53368956565856,215.6109785135587,212.07233403960862,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 134.05811060251946, 'structural_score': 127.69811060251945, 'touch_count': 8, 'reaction_score': 3.1800000000000006, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250731::support::2,AAPL::support::201.5250::4.8625::vp_W::W,AAPL,2025-07-31,2025-08-06 23:59:59.999999,inventory,support,199.0936316204071,203.95512402534484,201.52437782287598,W,vp_W,1,"{'institutional_score': 59.70525524138738, 'structural_score': 54.065255241387376, 'touch_count': 11, 'reaction_score': 2.8200000000000003, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AAPL::20250731::support::3,AAPL::support::205.8800::3.6200::avwap_D::D,AAPL,2025-07-31,2025-08-06 23:59:59.999999,cost,support,204.07039415284245,207.68931255094023,205.87985335189134,D,avwap_D,1,"{'institutional_score': 114.92417278405554, 'structural_score': 108.96417278405553, 'touch_count': 8, 'reaction_score': 2.9800000000000004, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250807::resistance::1,AAPL::resistance::213.8450::4.2200::vp_D::D,AAPL,2025-08-07,2025-08-13 23:59:59.999999,inventory,resistance,211.73576778888702,215.95673010031382,213.8462489446004,D,vp_D,1,"{'institutional_score': 166.6215092981438, 'structural_score': 160.26150929814378, 'touch_count': 8, 'reaction_score': 3.1800000000000006, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20250807::support::2,"AAPL::support::203.5600::8.9325::avwap_D,vp_W::D,W",AAPL,2025-08-07,2025-08-13 23:59:59.999999,composite,support,199.09125974655151,208.02456651897361,203.55791313276256,"D,W","avwap_D,vp_W",2,"{'institutional_score': 59.579708057943286, 'structural_score': 54.899708057943286, 'touch_count': 15, 'reaction_score': 2.3400000000000003, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250807::support::3,"AAPL::support::210.5350::4.0025::avwap_D,vp_D,vp_W::D,W",AAPL,2025-08-07,2025-08-13 23:59:59.999999,composite,support,208.53606143951416,212.53893550872803,210.5374984741211,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 141.92436761613249, 'structural_score': 135.80436761613248, 'touch_count': 9, 'reaction_score': 3.0600000000000005, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250814::support::1,"AAPL::support::202.1800::6.2550::vp_D,vp_W::D,W",AAPL,2025-08-14,2025-08-20 23:59:59.999999,composite,support,199.05263137817383,205.30879941781362,202.1807153979937,"D,W","vp_D,vp_W",2,"{'institutional_score': 27.37043183089971, 'structural_score': 22.21043183089971, 'touch_count': 13, 'reaction_score': 2.5800000000000005, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250814::support::2,"AAPL::support::212.5750::12.0525::avwap_D,vp_D,vp_W::D,W",AAPL,2025-08-14,2025-08-20 23:59:59.999999,composite,support,206.54897505170203,218.60225323560306,212.57561414365256,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 45.10259889679641, 'structural_score': 39.70259889679641, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250814::support::3,"AAPL::support::229.3700::3.7625::avwap_D,vp_D::D",AAPL,2025-08-14,2025-08-20 23:59:59.999999,composite,support,227.48964302980957,231.25308804829913,229.37136553905435,D,"avwap_D,vp_D",2,"{'institutional_score': 94.80266445873603, 'structural_score': 94.80266445873603, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AAPL::20250821::resistance::1,"AAPL::resistance::230.5600::7.2075::avwap_D,vp_D::D",AAPL,2025-08-21,2025-08-27 23:59:59.999999,composite,resistance,226.9551239180565,234.16216880400975,230.55864636103314,D,"avwap_D,vp_D",2,"{'institutional_score': 91.40079891291828, 'structural_score': 83.60079891291828, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AAPL::20250821::support::2,"AAPL::support::202.1950::6.2525::vp_D,vp_W::D,W",AAPL,2025-08-21,2025-08-27 23:59:59.999999,composite,support,199.06753077189128,205.3188365093867,202.193183640639,"D,W","vp_D,vp_W",2,"{'institutional_score': 30.594199228323834, 'structural_score': 25.434199228323834, 'touch_count': 13, 'reaction_score': 2.5800000000000005, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250821::support::3,"AAPL::support::211.7600::8.7925::avwap_D,vp_D,vp_W::D,W",AAPL,2025-08-21,2025-08-27 23:59:59.999999,composite,support,207.36121574401855,216.15378873189292,211.75750223795575,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 50.24035341676484, 'structural_score': 45.14035341676484, 'touch_count': 12, 'reaction_score': 2.55, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250821::support::4,AAPL::support::220.7350::2.2075::avwap_D::D,AAPL,2025-08-21,2025-08-27 23:59:59.999999,cost,support,219.63286299666626,221.8402284539192,220.73654572529273,D,avwap_D,1,"{'institutional_score': 76.5675494424112, 'structural_score': 68.76754944241121, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250828::support::1,"AAPL::support::211.7600::8.7925::avwap_D,vp_W::D,W",AAPL,2025-08-28,2025-09-04 23:59:59.999999,composite,support,207.36121574401855,216.15378873189292,211.75750223795575,"D,W","avwap_D,vp_W",2,"{'institutional_score': 43.18651559409084, 'structural_score': 38.08651559409084, 'touch_count': 12, 'reaction_score': 2.55, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250828::support::2,AAPL::support::221.8750::2.2200::avwap_D::D,AAPL,2025-08-28,2025-09-04 23:59:59.999999,cost,support,220.76785117657914,222.9866235502131,221.87723736339612,D,avwap_D,1,"{'institutional_score': 51.314025038260255, 'structural_score': 43.51402503826025, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250828::support::3,"AAPL::support::229.5100::9.2975::avwap_D,vp_D::D",AAPL,2025-08-28,2025-09-04 23:59:59.999999,composite,support,224.8597504425049,234.1569172414144,229.50833384195965,D,"avwap_D,vp_D",2,"{'institutional_score': 172.0465520210712, 'structural_score': 164.4865520210712, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AAPL::20250905::support::1,"AAPL::support::211.8800::9.5900::avwap_D,vp_W::D,W",AAPL,2025-09-05,2025-09-11 23:59:59.999999,composite,support,207.0860138130188,216.6764907646179,211.88125228881836,"D,W","avwap_D,vp_W",2,"{'institutional_score': 36.65072190016913, 'structural_score': 31.76764497709221, 'touch_count': 13, 'reaction_score': 2.4415384615384617, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250905::support::2,AAPL::support::224.0100::2.2400::avwap_D::D,AAPL,2025-09-05,2025-09-11 23:59:59.999999,cost,support,222.88915856342066,225.1292506092842,224.00920458635244,D,avwap_D,1,"{'institutional_score': 32.965867522036376, 'structural_score': 25.405867522036374, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250905::support::3,"AAPL::support::229.9050::8.9625::avwap_D,vp_D,vp_W::D,W",AAPL,2025-09-05,2025-09-11 23:59:59.999999,composite,support,225.42542022705078,234.38695770263672,229.90618896484375,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 57.05309648281952, 'structural_score': 49.97309648281952, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250912::resistance::1,AAPL::resistance::231.1900::2.3125::avwap_D::D,AAPL,2025-09-12,2025-09-18 23:59:59.999999,cost,resistance,230.03492537237494,232.34683417008725,231.1908797712311,D,avwap_D,1,"{'institutional_score': 164.81656064555722, 'structural_score': 158.4565606455572, 'touch_count': 5, 'reaction_score': 3.1800000000000006, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250912::resistance::2,AAPL::resistance::233.6850::2.3375::avwap_D::D,AAPL,2025-09-12,2025-09-18 23:59:59.999999,cost,resistance,232.51600967783827,234.85285399620852,233.6844318370234,D,avwap_D,1,"{'institutional_score': 107.61503742257602, 'structural_score': 100.29503742257602, 'touch_count': 4, 'reaction_score': 3.66, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250912::resistance::3,AAPL::resistance::237.3000::3.1050::vp_D::D,AAPL,2025-09-12,2025-09-18 23:59:59.999999,inventory,resistance,235.74860180536905,238.85242409388226,237.30051294962567,D,vp_D,1,"{'institutional_score': 57.99406428142508, 'structural_score': 50.19406428142508, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20250912::support::4,"AAPL::support::211.3150::9.1725::avwap_D,vp_W::D,W",AAPL,2025-09-12,2025-09-18 23:59:59.999999,composite,support,206.72843180656434,215.90158197720845,211.3150068918864,"D,W","avwap_D,vp_W",2,"{'institutional_score': 42.86038468416656, 'structural_score': 37.46038468416656, 'touch_count': 12, 'reaction_score': 2.7, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250912::support::5,"AAPL::support::228.6150::7.9675::avwap_D,vp_D,vp_W::D,W",AAPL,2025-09-12,2025-09-18 23:59:59.999999,composite,support,224.63024055376505,232.5984562555949,228.61434840467996,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 175.665728699435, 'structural_score': 168.825728699435, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250919::resistance::1,AAPL::resistance::238.2150::5.6700::vp_D::D,AAPL,2025-09-19,2025-09-25 23:59:59.999999,inventory,resistance,235.37862561861675,241.0494431781769,238.21403439839682,D,vp_D,1,"{'institutional_score': 167.19440854899477, 'structural_score': 159.39440854899476, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20250919::support::2,"AAPL::support::211.5250::9.1250::avwap_D,vp_W::D,W",AAPL,2025-09-19,2025-09-25 23:59:59.999999,composite,support,206.96485968589784,216.09013680458068,211.52749824523926,"D,W","avwap_D,vp_W",2,"{'institutional_score': 37.6570773790836, 'structural_score': 32.5570773790836, 'touch_count': 12, 'reaction_score': 2.55, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250919::support::3,"AAPL::support::229.7050::7.2300::avwap_D,vp_D,vp_W::D,W",AAPL,2025-09-19,2025-09-25 23:59:59.999999,composite,support,226.08981103646738,233.3199851016198,229.7048980690436,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 64.26493210318826, 'structural_score': 57.664932103188264, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250919::support::4,AAPL::support::235.1800::2.3525::avwap_D::D,AAPL,2025-09-19,2025-09-25 23:59:59.999999,cost,support,234.00398574330282,236.35578459499433,235.17988516914858,D,avwap_D,1,"{'institutional_score': 141.94144090715247, 'structural_score': 139.78144090715247, 'touch_count': 3, 'reaction_score': 1.08, 'source_label': 'AVWAP (D)', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20250926::support::1,"AAPL::support::213.2400::11.6350::avwap_D,vp_W::D,W",AAPL,2025-09-26,2025-10-02 23:59:59.999999,composite,support,207.42014954566955,219.0558230905477,213.23798631810863,"D,W","avwap_D,vp_W",2,"{'institutional_score': 30.92893133300771, 'structural_score': 25.82893133300771, 'touch_count': 12, 'reaction_score': 2.55, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250926::support::2,"AAPL::support::233.7350::15.5825::avwap_D,vp_D,vp_W::D,W",AAPL,2025-09-26,2025-10-02 23:59:59.999999,composite,support,225.9462316640218,241.52851806879045,233.73737486640613,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 40.72912595901425, 'structural_score': 34.849125959014245, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20250926::support::3,"AAPL::support::254.7250::5.1625::avwap_D,vp_D::D",AAPL,2025-09-26,2025-10-02 23:59:59.999999,composite,support,252.14289934158325,257.3057929801941,254.72434616088867,D,"avwap_D,vp_D",2,"{'institutional_score': 159.40284838606954, 'structural_score': 159.40284838606954, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AAPL::20251003::support::1,"AAPL::support::230.9700::8.7225::avwap_D,vp_D,vp_W::D,W",AAPL,2025-10-03,2025-10-09 23:59:59.999999,composite,support,226.6071955617269,235.33074573278427,230.9689706472556,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 33.53359316663374, 'structural_score': 27.173593166633744, 'touch_count': 8, 'reaction_score': 3.1800000000000006, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251003::support::2,"AAPL::support::238.2650::6.4875::avwap_D,vp_D,vp_W::D,W",AAPL,2025-10-03,2025-10-09 23:59:59.999999,composite,support,235.02267931938172,241.51006985664367,238.2663745880127,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 33.92661517550884, 'structural_score': 31.76661517550884, 'touch_count': 5, 'reaction_score': 1.08, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251003::support::3,"AAPL::support::255.0250::5.9700::avwap_D,vp_D,vp_W::D,W",AAPL,2025-10-03,2025-10-09 23:59:59.999999,composite,support,252.04190277814865,258.0127818608284,255.02734231948853,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 174.90109775205946, 'structural_score': 167.10109775205945, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251010::resistance::1,"AAPL::resistance::255.7750::8.2250::avwap_D,vp_D,vp_W::D,W",AAPL,2025-10-10,2025-10-16 23:59:59.999999,composite,resistance,251.66527340809506,259.88929361104965,255.77728350957236,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 177.41106572616977, 'structural_score': 169.85106572616976, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251010::support::2,AAPL::support::214.7300::4.5525::vp_W::W,AAPL,2025-10-10,2025-10-16 23:59:59.999999,inventory,support,212.45550422668458,217.00865796407064,214.73208109537762,W,vp_W,1,"{'institutional_score': 18.789344035500942, 'structural_score': 13.869344035500943, 'touch_count': 9, 'reaction_score': 2.46, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AAPL::20251010::support::3,AAPL::support::220.1750::3.8175::avwap_D::D,AAPL,2025-10-10,2025-10-16 23:59:59.999999,cost,support,218.2668290911765,222.0830980173591,220.1749635542678,D,avwap_D,1,"{'institutional_score': 24.10177691046489, 'structural_score': 16.301776910464888, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20251010::support::4,"AAPL::support::232.7750::16.7625::avwap_D,vp_D,vp_W::D,W",AAPL,2025-10-10,2025-10-16 23:59:59.999999,composite,support,224.39445012410482,241.15720596313474,232.77582804361978,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 42.48767888606249, 'structural_score': 36.60767888606249, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251017::resistance::1,"AAPL::resistance::255.0400::8.5775::avwap_D,vp_D,vp_W::D,W",AAPL,2025-10-17,2025-10-23 23:59:59.999999,composite,resistance,250.75034983317056,259.32901335716247,255.0396815951665,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 72.59876863321875, 'structural_score': 65.51876863321876, 'touch_count': 5, 'reaction_score': 3.5400000000000005, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251017::support::2,AAPL::support::221.1850::3.8750::avwap_D::D,AAPL,2025-10-17,2025-10-23 23:59:59.999999,cost,support,219.24879320064943,223.12435363946955,221.1865734200595,D,avwap_D,1,"{'institutional_score': 27.007054845793565, 'structural_score': 19.207054845793564, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D', 'source_types': ['avwap_D'], 'timeframes': ['D']}"
AAPL::20251017::support::3,"AAPL::support::232.9750::17.1650::avwap_D,vp_W::D,W",AAPL,2025-10-17,2025-10-23 23:59:59.999999,composite,support,224.39445012410482,241.5585151987937,232.97648266144927,"D,W","avwap_D,vp_W",2,"{'institutional_score': 49.0169343675098, 'structural_score': 43.136934367509795, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251024::resistance::1,"AAPL::resistance::262.1300::5.4975::avwap_D,vp_D::D",AAPL,2025-10-24,2025-10-30 23:59:59.999999,composite,resistance,259.38214201705733,264.87900015195214,262.1305710845047,D,"avwap_D,vp_D",2,"{'institutional_score': 158.93192717189646, 'structural_score': 158.93192717189646, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AAPL::20251024::support::2,"AAPL::support::230.3950::19.1025::avwap_D,vp_W::D,W",AAPL,2025-10-24,2025-10-30 23:59:59.999999,composite,support,220.84501200031698,239.94663422584534,230.39582311308118,"D,W","avwap_D,vp_W",2,"{'institutional_score': 38.16375489437801, 'structural_score': 32.283754894378006, 'touch_count': 10, 'reaction_score': 2.9400000000000004, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251024::support::3,AAPL::support::247.8100::2.9100::vp_D::D,AAPL,2025-10-24,2025-10-30 23:59:59.999999,inventory,support,246.35263663132986,249.26237839857737,247.8075075149536,D,vp_D,1,"{'institutional_score': 42.41331812858972, 'structural_score': 34.85331812858972, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20251024::support::4,"AAPL::support::255.4300::9.3350::vp_D,vp_W::D,W",AAPL,2025-10-24,2025-10-30 23:59:59.999999,composite,support,250.76448020935058,260.10044987042744,255.432465039889,"D,W","vp_D,vp_W",2,"{'institutional_score': 116.01097978049131, 'structural_score': 109.17097978049131, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251031::support::1,"AAPL::support::255.9550::8.1450::vp_D,vp_W::D,W",AAPL,2025-10-31,2025-11-06 23:59:59.999999,composite,support,251.8803996594747,260.02496349016826,255.9526815748215,"D,W","vp_D,vp_W",2,"{'institutional_score': 45.2278231458565, 'structural_score': 38.627823145856496, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'vp_D, vp_W', 'source_types': ['vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251031::support::2,AAPL::support::263.3600::4.4825::vp_D::D,AAPL,2025-10-31,2025-11-06 23:59:59.999999,inventory,support,261.11842366854347,265.600141954422,263.35928281148273,D,vp_D,1,"{'institutional_score': 61.79571364961582, 'structural_score': 53.99571364961582, 'touch_count': 1, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20251031::support::3,AAPL::support::268.9050::3.3050::vp_D::D,AAPL,2025-10-31,2025-11-06 23:59:59.999999,inventory,support,267.2511199792226,270.55619839032494,268.9036591847738,D,vp_D,1,"{'institutional_score': 157.37619679910247, 'structural_score': 157.37619679910247, 'touch_count': 0, 'reaction_score': 0.0, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20251107::resistance::1,"AAPL::resistance::269.8150::6.7925::avwap_D,vp_D::D",AAPL,2025-11-07,2025-11-13 23:59:59.999999,composite,resistance,266.418849995931,273.2107479858399,269.81479899088544,D,"avwap_D,vp_D",2,"{'institutional_score': 168.34770416997216, 'structural_score': 160.54770416997215, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'avwap_D, vp_D', 'source_types': ['avwap_D', 'vp_D'], 'timeframes': ['D']}"
AAPL::20251107::support::2,AAPL::support::255.0100::7.0125::vp_W::W,AAPL,2025-11-07,2025-11-13 23:59:59.999999,inventory,support,251.50577838897703,258.51756247202553,255.01167043050128,W,vp_W,1,"{'institutional_score': 41.89140562994448, 'structural_score': 35.53140562994448, 'touch_count': 8, 'reaction_score': 3.1800000000000006, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AAPL::20251107::support::3,AAPL::support::262.9900::3.9950::vp_D::D,AAPL,2025-11-07,2025-11-13 23:59:59.999999,inventory,support,260.994631245931,264.9891334025065,262.99188232421875,D,vp_D,1,"{'institutional_score': 71.07971003832478, 'structural_score': 63.27971003832478, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20251107::support::4,AAPL::support::269.5100::4.9250::vp_W::W,AAPL,2025-11-07,2025-11-13 23:59:59.999999,inventory,support,267.04911211967465,271.9750667031606,269.5120894114176,W,vp_W,1,"{'institutional_score': 168.2664035331068, 'structural_score': 160.46640353310679, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (W, 1d higher-timeframe composite)', 'source_types': ['vp_W'], 'timeframes': ['W']}"
AAPL::20251114::support::1,"AAPL::support::255.3900::6.9400::avwap_D,vp_W::D,W",AAPL,2025-11-14,2025-11-20 23:59:59.999999,composite,support,251.92096755981444,258.8607096862793,255.39083862304688,"D,W","avwap_D,vp_W",2,"{'institutional_score': 41.93326034113112, 'structural_score': 35.333260341131115, 'touch_count': 7, 'reaction_score': 3.3000000000000003, 'source_label': 'avwap_D, vp_W', 'source_types': ['avwap_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251114::support::2,AAPL::support::263.2350::4.5100::vp_D::D,AAPL,2025-11-14,2025-11-20 23:59:59.999999,inventory,support,260.9788354563713,265.48930133104324,263.2340683937073,D,vp_D,1,"{'institutional_score': 52.90636868553911, 'structural_score': 45.1063686855391, 'touch_count': 2, 'reaction_score': 3.9000000000000004, 'source_label': 'VP (D, 1h composite)', 'source_types': ['vp_D'], 'timeframes': ['D']}"
AAPL::20251114::support::3,"AAPL::support::270.4350::8.9650::avwap_D,vp_D,vp_W::D,W",AAPL,2025-11-14,2025-11-20 23:59:59.999999,composite,support,265.9511718988419,274.91592468420663,270.4335482915243,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 177.23742917668784, 'structural_score': 169.67742917668784, 'touch_count': 3, 'reaction_score': 3.7800000000000002, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
AAPL::20251121::resistance::1,"AAPL::resistance::269.8300::9.1200::avwap_D,vp_D,vp_W::D,W",AAPL,2025-11-21,2025-11-30 23:59:59.999999,composite,resistance,265.26877909183503,274.3883158636093,269.82854747772217,"D,W","avwap_D,vp_D,vp_W",3,"{'institutional_score': 140.1964734952493, 'structural_score': 133.3564734952493, 'touch_count': 6, 'reaction_score': 3.4200000000000004, 'source_label': 'avwap_D, vp_D, vp_W', 'source_types': ['avwap_D', 'vp_D', 'vp_W'], 'timeframes': ['D', 'W']}"
